id,agent_id,mandate_id,user_intent_id,claimed_product,actual_sku,amount,category,merchant,timestamp,scenario_type,expected_decision,session_id,intent_version
tx_0064,agent_software_01,mandate_soft_01,intent_0064,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,24900.0,software,JetBrains,2026-08-22T11:16:00Z,split_payment,BLOCK,sess_split_02,1
tx_0065,agent_software_01,mandate_soft_01,intent_0065,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,24900.0,software,JetBrains,2026-08-22T11:18:00Z,split_payment,BLOCK,sess_split_02,1
tx_0066,agent_shopping_01,mandate_shop_01,intent_0066,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""driver_mm"": 50, ""anc"": true, ""battery_hours"": 30}}",ELEC-SONY-WH1000XM5-BLK,29990.0,electronics,Sony Center,2026-08-15T12:06:00Z,evidence_conflict,BLOCK,,1
tx_0067,agent_shopping_01,mandate_shop_01,intent_0067,"{""sku"": ""ELEC-SONY-WHCH520-BLK"", ""brand"": ""Sony"", ""model"": ""WH-CH520"", ""specs"": {""anc"": true, ""battery_hours"": 50, ""color"": ""black""}}",ELEC-SONY-WHCH520-BLK,4490.0,electronics,Amazon,2026-08-15T12:26:00Z,evidence_conflict,BLOCK,,1
tx_0068,agent_shopping_01,mandate_shop_01,intent_0068,"{""sku"": ""ELEC-KINDLE-PW-16GB"", ""brand"": ""Amazon"", ""model"": ""Kindle Paperwhite"", ""specs"": {""storage_gb"": 64, ""waterproof"": true}}",ELEC-KINDLE-PW-16GB,14999.0,electronics,Amazon,2026-08-15T12:46:00Z,evidence_conflict,BLOCK,,1
tx_0069,agent_shopping_01,mandate_shop_01,intent_0069,"{""sku"": ""ELEC-APPLE-AIRPODSPRO2"", ""brand"": ""Apple"", ""model"": ""AirPods Pro (2nd Gen)"", ""specs"": {""chip"": ""H3 Ultra"", ""anc"": true}}",ELEC-APPLE-AIRPODSPRO2,24900.0,electronics,Apple Store,2026-08-15T13:06:00Z,evidence_conflict,BLOCK,,1
tx_0070,agent_shopping_01,mandate_shop_01,intent_0070,"{""sku"": ""ELEC-BOSE-QC45-BLK"", ""brand"": ""Bose"", ""model"": ""QuietComfort 45"", ""specs"": {""battery_hours"": 60, ""anc"": true}}",ELEC-BOSE-QC45-BLK,26900.0,electronics,Croma,2026-08-15T13:26:00Z,evidence_conflict,BLOCK,,1
tx_0071,agent_grocery_01,mandate_groc_01,intent_0071,"{""sku"": ""GROC-DAAWAT-BIR-5KG"", ""brand"": ""Daawat"", ""model"": ""Ultima Extra Long Basmati Rice 10kg"", ""specs"": {""weight_kg"": 10}}",GROC-DAAWAT-BIR-5KG,950.0,groceries,Blinkit,2026-08-15T13:46:00Z,evidence_conflict,BLOCK,,1
tx_0072,agent_grocery_01,mandate_groc_01,intent_0072,"{""sku"": ""GROC-FORTUNE-SUN-5L"", ""brand"": ""Fortune"", ""model"": ""Sunlite Refined Sunflower Oil"", ""specs"": {""volume_liters"": 15}}",GROC-FORTUNE-SUN-5L,725.0,groceries,Instamart,2026-08-15T14:06:00Z,evidence_conflict,BLOCK,,1
tx_0073,agent_grocery_01,mandate_groc_01,intent_0073,"{""sku"": ""GROC-AMUL-GOLD-1L-PK6"", ""brand"": ""Amul"", ""model"": ""Gold Full Cream Milk"", ""specs"": {""quantity_liters"": 12}}",GROC-AMUL-GOLD-1L-PK6,396.0,groceries,Zepto,2026-08-15T14:26:00Z,evidence_conflict,BLOCK,,1
tx_0074,agent_grocery_01,mandate_groc_01,intent_0074,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""Raw Almonds"", ""specs"": {""weight_kg"": 5}}",GROC-ORGANIC-ALMONDS-1KG,949.0,groceries,BigBasket,2026-08-15T14:46:00Z,evidence_conflict,BLOCK,,1
tx_0075,agent_travel_01,mandate_trav_01,intent_0075,"{""sku"": ""TRAV-INDIGO-DEL-BLR-ECON"", ""brand"": ""IndiGo"", ""model"": ""Flight DEL-BLR 6E-2035"", ""specs"": {""refundable"": true, ""baggage_kg"": 35}}",TRAV-INDIGO-DEL-BLR-ECON,5400.0,travel,IndiGo,2026-08-15T15:06:00Z,evidence_conflict,BLOCK,,1
tx_0076,agent_travel_01,mandate_trav_01,intent_0076,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""Presidential Suite"", ""specs"": {""room_type"": ""Presidential Palace Suite""}}",TRAV-TAJ-MUMBAI-DLX,22500.0,travel,Taj Hotels,2026-08-15T15:26:00Z,evidence_conflict,BLOCK,,1
tx_0077,agent_travel_01,mandate_trav_01,intent_0077,"{""sku"": ""TRAV-UBER-RENTAL-8HR"", ""brand"": ""Uber"", ""model"": ""Uber Black XL"", ""specs"": {""car_type"": ""Luxury SUV 7-Seater""}}",TRAV-UBER-RENTAL-8HR,2400.0,travel,Uber,2026-08-15T15:46:00Z,evidence_conflict,BLOCK,,1
tx_0078,agent_software_01,mandate_soft_01,intent_0078,"{""sku"": ""SOFT-NOTION-PLUS-1YR"", ""brand"": ""Notion"", ""model"": ""Notion Enterprise Plan"", ""specs"": {""plan"": ""Enterprise"", ""saml_sso"": true}}",SOFT-NOTION-PLUS-1YR,9600.0,software,Notion,2026-08-15T16:06:00Z,evidence_conflict,BLOCK,,1
tx_0079,agent_software_01,mandate_soft_01,intent_0079,"{""sku"": ""SOFT-OPENAI-CHATGPT-PLUS-1MO"", ""brand"": ""OpenAI"", ""model"": ""ChatGPT Lifetime Access"", ""specs"": {""billing"": ""Lifetime""}}",SOFT-OPENAI-CHATGPT-PLUS-1MO,1999.0,software,OpenAI,2026-08-15T16:26:00Z,evidence_conflict,BLOCK,,1
tx_0080,agent_shopping_cold,mandate_shop_cold,intent_0080,"{""sku"": ""ELEC-SONY-WHCH520-BLK"", ""brand"": ""Sony"", ""model"": ""WH-CH520 ANC"", ""specs"": {""anc"": true}}",ELEC-SONY-WHCH520-BLK,4490.0,electronics,Amazon,2026-08-15T16:46:00Z,evidence_conflict,BLOCK,,1
tx_0081,agent_shopping_01,mandate_shop_01,intent_0081,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,29990.0,electronics,Sony Center,2026-09-15T12:00:00Z,stale_mandate,VERIFY,,1
tx_0082,agent_shopping_01,mandate_shop_01,intent_0082,"{""sku"": ""ELEC-SONY-WHCH720N-BLK"", ""brand"": ""Sony"", ""model"": ""WH-CH720N"", ""specs"": {""anc"": true, ""battery_hours"": 35, ""color"": ""black"", ""form_factor"": ""over-ear""}}",ELEC-SONY-WHCH720N-BLK,9990.0,electronics,Amazon,2026-09-15T12:20:00Z,stale_mandate,VERIFY,,1
tx_0083,agent_shopping_01,mandate_shop_01,intent_0083,"{""sku"": ""ELEC-APPLE-AIRPODSPRO2"", ""brand"": ""Apple"", ""model"": ""AirPods Pro (2nd Gen)"", ""specs"": {""anc"": true, ""chip"": ""H2"", ""charging"": ""USB-C"", ""color"": ""white""}}",ELEC-APPLE-AIRPODSPRO2,24900.0,electronics,Apple Store,2026-09-15T12:40:00Z,stale_mandate,VERIFY,,1
tx_0084,agent_shopping_01,mandate_shop_01,intent_0084,"{""sku"": ""ELEC-BOSE-QC45-BLK"", ""brand"": ""Bose"", ""model"": ""QuietComfort 45"", ""specs"": {""anc"": true, ""battery_hours"": 24, ""color"": ""triple black"", ""form_factor"": ""over-ear""}}",ELEC-BOSE-QC45-BLK,26900.0,electronics,Croma,2026-09-15T13:00:00Z,stale_mandate,VERIFY,,1
tx_0085,agent_travel_01,mandate_trav_01,intent_0085,"{""sku"": ""TRAV-INDIGO-DEL-BLR-ECON"", ""brand"": ""IndiGo"", ""model"": ""Flight DEL-BLR 6E-2035"", ""specs"": {""route"": ""DEL-BLR"", ""cabin_class"": ""Economy"", ""baggage_kg"": 15, ""refundable"": false}}",TRAV-INDIGO-DEL-BLR-ECON,5400.0,travel,IndiGo,2026-09-15T13:20:00Z,stale_mandate,VERIFY,,1
tx_0086,agent_travel_01,mandate_trav_01,intent_0086,"{""sku"": ""TRAV-MARRIOTT-BLR-EXEC"", ""brand"": ""Marriott"", ""model"": ""JW Marriott Bengaluru - Executive Suite"", ""specs"": {""city"": ""Bengaluru"", ""room_type"": ""Executive Suite"", ""breakfast_included"": true, ""pool_access"": true}}",TRAV-MARRIOTT-BLR-EXEC,16800.0,travel,Marriott,2026-09-15T13:40:00Z,stale_mandate,VERIFY,,1
tx_0087,agent_travel_01,mandate_trav_01,intent_0087,"{""sku"": ""TRAV-UBER-RENTAL-8HR"", ""brand"": ""Uber"", ""model"": ""Uber Premier Rental (8hr/80km)"", ""specs"": {""duration_hours"": 8, ""included_km"": 80, ""car_type"": ""Sedan""}}",TRAV-UBER-RENTAL-8HR,2400.0,travel,Uber,2026-09-15T14:00:00Z,stale_mandate,VERIFY,,1
tx_0088,agent_grocery_01,mandate_groc_01,intent_0088,"{""sku"": ""GROC-AMUL-GOLD-1L-PK6"", ""brand"": ""Amul"", ""model"": ""Gold Full Cream Milk 1L (Pack of 6)"", ""specs"": {""quantity_liters"": 6, ""type"": ""Full Cream Milk"", ""shelf_life_days"": 180}}",GROC-AMUL-GOLD-1L-PK6,396.0,groceries,Blinkit,2026-09-15T14:20:00Z,stale_mandate,VERIFY,,1
tx_0089,agent_grocery_01,mandate_groc_01,intent_0089,"{""sku"": ""GROC-DAAWAT-BIR-5KG"", ""brand"": ""Daawat"", ""model"": ""Ultima Extra Long Basmati Rice 5kg"", ""specs"": {""weight_kg"": 5, ""grain_type"": ""Extra Long Basmati"", ""aged_years"": 2}}",GROC-DAAWAT-BIR-5KG,950.0,groceries,Instamart,2026-09-15T14:40:00Z,stale_mandate,VERIFY,,1
tx_0090,agent_grocery_01,mandate_groc_01,intent_0090,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,949.0,groceries,BigBasket,2026-09-15T15:00:00Z,stale_mandate,VERIFY,,1
tx_0091,agent_software_01,mandate_soft_01,intent_0091,"{""sku"": ""SOFT-GITHUB-COPILOT-1YR"", ""brand"": ""GitHub"", ""model"": ""GitHub Copilot Individual (1 Year)"", ""specs"": {""plan"": ""Individual"", ""billing"": ""Annual"", ""ai_model"": ""GPT-4o/Claude-3.5""}}",SOFT-GITHUB-COPILOT-1YR,8500.0,software,GitHub,2026-09-15T15:20:00Z,stale_mandate,VERIFY,,1
tx_0092,agent_software_01,mandate_soft_01,intent_0092,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,24900.0,software,JetBrains,2026-09-15T15:40:00Z,stale_mandate,VERIFY,,1
tx_0093,agent_software_01,mandate_soft_01,intent_0093,"{""sku"": ""SOFT-NOTION-PLUS-1YR"", ""brand"": ""Notion"", ""model"": ""Notion Plus Plan (1 Year)"", ""specs"": {""plan"": ""Plus"", ""unlimited_blocks"": true, ""billing"": ""Annual""}}",SOFT-NOTION-PLUS-1YR,9600.0,software,Notion,2026-09-15T16:00:00Z,stale_mandate,VERIFY,,1
tx_0094,agent_shopping_cold,mandate_shop_cold,intent_0094,"{""sku"": ""ELEC-SONY-WHCH720N-BLK"", ""brand"": ""Sony"", ""model"": ""WH-CH720N"", ""specs"": {""anc"": true, ""battery_hours"": 35, ""color"": ""black"", ""form_factor"": ""over-ear""}}",ELEC-SONY-WHCH720N-BLK,9990.0,electronics,Amazon,2026-09-15T16:20:00Z,stale_mandate,VERIFY,,1
tx_0095,agent_shopping_cold,mandate_shop_cold,intent_0095,"{""sku"": ""SOFT-GITHUB-COPILOT-1YR"", ""brand"": ""GitHub"", ""model"": ""GitHub Copilot Individual (1 Year)"", ""specs"": {""plan"": ""Individual"", ""billing"": ""Annual"", ""ai_model"": ""GPT-4o/Claude-3.5""}}",SOFT-GITHUB-COPILOT-1YR,8500.0,software,GitHub,2026-09-15T16:40:00Z,stale_mandate,VERIFY,,1
tx_0096,agent_shopping_cold,mandate_shop_cold,intent_0096,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,29990.0,electronics,Amazon,2026-08-17T13:00:00Z,legitimate_unusual,ALLOW,,1
tx_0097,agent_shopping_cold,mandate_shop_cold,intent_0097,"{""sku"": ""ELEC-APPLE-AIRPODSPRO2"", ""brand"": ""Apple"", ""model"": ""AirPods Pro (2nd Gen)"", ""specs"": {""anc"": true, ""chip"": ""H2"", ""charging"": ""USB-C"", ""color"": ""white""}}",ELEC-APPLE-AIRPODSPRO2,24900.0,electronics,Apple Store,2026-08-17T16:00:00Z,legitimate_unusual,ALLOW,,1
tx_0098,agent_shopping_cold,mandate_shop_cold,intent_0098,"{""sku"": ""ELEC-SONY-WHCH720N-BLK"", ""brand"": ""Sony"", ""model"": ""WH-CH720N"", ""specs"": {""anc"": true, ""battery_hours"": 35, ""color"": ""black"", ""form_factor"": ""over-ear""}}",ELEC-SONY-WHCH720N-BLK,9990.0,electronics,Flipkart,2026-08-17T19:00:00Z,legitimate_unusual,ALLOW,,1
tx_0099,agent_shopping_cold,mandate_shop_cold,intent_0099,"{""sku"": ""SOFT-GITHUB-COPILOT-1YR"", ""brand"": ""GitHub"", ""model"": ""GitHub Copilot Individual (1 Year)"", ""specs"": {""plan"": ""Individual"", ""billing"": ""Annual"", ""ai_model"": ""GPT-4o/Claude-3.5""}}",SOFT-GITHUB-COPILOT-1YR,8500.0,software,GitHub,2026-08-17T22:00:00Z,legitimate_unusual,ALLOW,,1
tx_0100,agent_shopping_cold,mandate_shop_cold,intent_0100,"{""sku"": ""SOFT-NOTION-PLUS-1YR"", ""brand"": ""Notion"", ""model"": ""Notion Plus Plan (1 Year)"", ""specs"": {""plan"": ""Plus"", ""unlimited_blocks"": true, ""billing"": ""Annual""}}",SOFT-NOTION-PLUS-1YR,9600.0,software,Notion,2026-08-18T13:00:00Z,legitimate_unusual,ALLOW,,1
tx_0101,agent_shopping_01,mandate_shop_01,intent_0101,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,29990.0,electronics,Sony Center,2026-08-18T16:00:00Z,legitimate_unusual,ALLOW,,1
tx_0102,agent_shopping_01,mandate_shop_01,intent_0102,"{""sku"": ""ELEC-BOSE-QC45-BLK"", ""brand"": ""Bose"", ""model"": ""QuietComfort 45"", ""specs"": {""anc"": true, ""battery_hours"": 24, ""color"": ""triple black"", ""form_factor"": ""over-ear""}}",ELEC-BOSE-QC45-BLK,26900.0,electronics,Croma,2026-08-18T19:00:00Z,legitimate_unusual,ALLOW,,1
tx_0103,agent_shopping_01,mandate_shop_01,intent_0103,"{""sku"": ""ELEC-KINDLE-PW-16GB"", ""brand"": ""Amazon"", ""model"": ""Kindle Paperwhite"", ""specs"": {""storage_gb"": 16, ""display_inch"": 6.8, ""waterproof"": true, ""warm_light"": true}}",ELEC-KINDLE-PW-16GB,14999.0,electronics,Amazon,2026-08-18T22:00:00Z,legitimate_unusual,ALLOW,,1
tx_0104,agent_shopping_01,mandate_shop_01,intent_0104,"{""sku"": ""ELEC-SONY-WHCH720N-BLK"", ""brand"": ""Sony"", ""model"": ""WH-CH720N"", ""specs"": {""anc"": true, ""battery_hours"": 35, ""color"": ""black"", ""form_factor"": ""over-ear""}}",ELEC-SONY-WHCH720N-BLK,9990.0,electronics,Amazon,2026-08-19T13:00:00Z,legitimate_unusual,ALLOW,,1
tx_0105,agent_travel_01,mandate_trav_01,intent_0105,"{""sku"": ""TRAV-INDIGO-DEL-BLR-ECON"", ""brand"": ""IndiGo"", ""model"": ""Flight DEL-BLR 6E-2035"", ""specs"": {""route"": ""DEL-BLR"", ""cabin_class"": ""Economy"", ""baggage_kg"": 15, ""refundable"": false}}",TRAV-INDIGO-DEL-BLR-ECON,5400.0,travel,IndiGo,2026-08-19T16:00:00Z,legitimate_unusual,ALLOW,,1
tx_0106,agent_travel_01,mandate_trav_01,intent_0106,"{""sku"": ""TRAV-AIRINDIA-DEL-LHR-ECON"", ""brand"": ""Air India"", ""model"": ""Flight DEL-LHR AI-161"", ""specs"": {""route"": ""DEL-LHR"", ""cabin_class"": ""Economy"", ""baggage_kg"": 23, ""refundable"": true}}",TRAV-AIRINDIA-DEL-LHR-ECON,48000.0,travel,Air India,2026-08-19T19:00:00Z,legitimate_unusual,ALLOW,,1
tx_0107,agent_travel_01,mandate_trav_01,intent_0107,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,22500.0,travel,Taj Hotels,2026-08-19T22:00:00Z,legitimate_unusual,ALLOW,,1
tx_0108,agent_grocery_01,mandate_groc_01,intent_0108,"{""sku"": ""GROC-AMUL-GOLD-1L-PK6"", ""brand"": ""Amul"", ""model"": ""Gold Full Cream Milk 1L (Pack of 6)"", ""specs"": {""quantity_liters"": 6, ""type"": ""Full Cream Milk"", ""shelf_life_days"": 180}}",GROC-AMUL-GOLD-1L-PK6,396.0,groceries,Blinkit,2026-08-20T13:00:00Z,legitimate_unusual,ALLOW,,1
tx_0109,agent_grocery_01,mandate_groc_01,intent_0109,"{""sku"": ""GROC-DAAWAT-BIR-5KG"", ""brand"": ""Daawat"", ""model"": ""Ultima Extra Long Basmati Rice 5kg"", ""specs"": {""weight_kg"": 5, ""grain_type"": ""Extra Long Basmati"", ""aged_years"": 2}}",GROC-DAAWAT-BIR-5KG,950.0,groceries,Instamart,2026-08-20T16:00:00Z,legitimate_unusual,ALLOW,,1
tx_0110,agent_software_01,mandate_soft_01,intent_0110,"{""sku"": ""SOFT-GITHUB-COPILOT-1YR"", ""brand"": ""GitHub"", ""model"": ""GitHub Copilot Individual (1 Year)"", ""specs"": {""plan"": ""Individual"", ""billing"": ""Annual"", ""ai_model"": ""GPT-4o/Claude-3.5""}}",SOFT-GITHUB-COPILOT-1YR,8500.0,software,GitHub,2026-08-20T19:00:00Z,legitimate_unusual,ALLOW,,1
