id,agent_id,mandate_id,user_intent_id,claimed_product,actual_sku,amount,category,merchant,timestamp,scenario_type,expected_decision,session_id,intent_version
tx_train_0144,agent_travel_01,mandate_trav_01,intent_train_0144,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-26T14:08:00Z,split_payment,BLOCK,,1
tx_train_0145,agent_grocery_01,mandate_groc_01,intent_train_0145,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-26T17:00:00Z,split_payment,BLOCK,sess_train_burst_011,1
tx_train_0146,agent_grocery_01,mandate_groc_01,intent_train_0146,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-26T17:02:00Z,split_payment,BLOCK,sess_train_burst_011,1
tx_train_0147,agent_grocery_01,mandate_groc_01,intent_train_0147,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-26T17:04:00Z,split_payment,BLOCK,sess_train_burst_011,1
tx_train_0148,agent_grocery_01,mandate_groc_01,intent_train_0148,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-26T17:06:00Z,split_payment,BLOCK,sess_train_burst_011,1
tx_train_0149,agent_grocery_01,mandate_groc_01,intent_train_0149,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-26T17:08:00Z,split_payment,BLOCK,sess_train_burst_011,1
tx_train_0150,agent_shopping_01,mandate_shop_01,intent_train_0150,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-27T08:00:00Z,split_payment,BLOCK,,1
tx_train_0151,agent_shopping_01,mandate_shop_01,intent_train_0151,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-27T08:02:00Z,split_payment,BLOCK,,1
tx_train_0152,agent_shopping_01,mandate_shop_01,intent_train_0152,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-27T08:04:00Z,split_payment,BLOCK,,1
tx_train_0153,agent_shopping_01,mandate_shop_01,intent_train_0153,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-27T08:06:00Z,split_payment,BLOCK,,1
tx_train_0154,agent_shopping_01,mandate_shop_01,intent_train_0154,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-27T08:08:00Z,split_payment,BLOCK,,1
tx_train_0155,agent_software_01,mandate_soft_01,intent_train_0155,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-27T11:00:00Z,split_payment,BLOCK,sess_train_burst_013,1
tx_train_0156,agent_software_01,mandate_soft_01,intent_train_0156,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-27T11:02:00Z,split_payment,BLOCK,sess_train_burst_013,1
tx_train_0157,agent_software_01,mandate_soft_01,intent_train_0157,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-27T11:04:00Z,split_payment,BLOCK,sess_train_burst_013,1
tx_train_0158,agent_software_01,mandate_soft_01,intent_train_0158,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-27T11:06:00Z,split_payment,BLOCK,sess_train_burst_013,1
tx_train_0159,agent_software_01,mandate_soft_01,intent_train_0159,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-27T11:08:00Z,split_payment,BLOCK,sess_train_burst_013,1
tx_train_0160,agent_travel_01,mandate_trav_01,intent_train_0160,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-27T14:00:00Z,split_payment,BLOCK,,1
tx_train_0161,agent_travel_01,mandate_trav_01,intent_train_0161,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-27T14:02:00Z,split_payment,BLOCK,,1
tx_train_0162,agent_travel_01,mandate_trav_01,intent_train_0162,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-27T14:04:00Z,split_payment,BLOCK,,1
tx_train_0163,agent_travel_01,mandate_trav_01,intent_train_0163,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-27T14:06:00Z,split_payment,BLOCK,,1
tx_train_0164,agent_travel_01,mandate_trav_01,intent_train_0164,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-27T14:08:00Z,split_payment,BLOCK,,1
tx_train_0165,agent_grocery_01,mandate_groc_01,intent_train_0165,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-27T17:00:00Z,split_payment,BLOCK,sess_train_burst_015,1
tx_train_0166,agent_grocery_01,mandate_groc_01,intent_train_0166,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-27T17:02:00Z,split_payment,BLOCK,sess_train_burst_015,1
tx_train_0167,agent_grocery_01,mandate_groc_01,intent_train_0167,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-27T17:04:00Z,split_payment,BLOCK,sess_train_burst_015,1
tx_train_0168,agent_grocery_01,mandate_groc_01,intent_train_0168,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-27T17:06:00Z,split_payment,BLOCK,sess_train_burst_015,1
tx_train_0169,agent_grocery_01,mandate_groc_01,intent_train_0169,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-27T17:08:00Z,split_payment,BLOCK,sess_train_burst_015,1
tx_train_0170,agent_shopping_01,mandate_shop_01,intent_train_0170,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-08-28T08:00:00Z,split_payment,BLOCK,,1
tx_train_0171,agent_shopping_01,mandate_shop_01,intent_train_0171,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-08-28T08:02:00Z,split_payment,BLOCK,,1
tx_train_0172,agent_shopping_01,mandate_shop_01,intent_train_0172,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-08-28T08:04:00Z,split_payment,BLOCK,,1
tx_train_0173,agent_shopping_01,mandate_shop_01,intent_train_0173,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-08-28T08:06:00Z,split_payment,BLOCK,,1
tx_train_0174,agent_shopping_01,mandate_shop_01,intent_train_0174,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-08-28T08:08:00Z,split_payment,BLOCK,,1
tx_train_0175,agent_software_01,mandate_soft_01,intent_train_0175,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:00:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0176,agent_software_01,mandate_soft_01,intent_train_0176,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:02:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0177,agent_software_01,mandate_soft_01,intent_train_0177,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:04:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0178,agent_software_01,mandate_soft_01,intent_train_0178,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:06:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0179,agent_software_01,mandate_soft_01,intent_train_0179,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:08:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0180,agent_software_01,mandate_soft_01,intent_train_0180,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:10:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0181,agent_software_01,mandate_soft_01,intent_train_0181,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:12:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0182,agent_software_01,mandate_soft_01,intent_train_0182,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-08-28T11:14:00Z,split_payment,BLOCK,sess_train_burst_017,1
tx_train_0183,agent_travel_01,mandate_trav_01,intent_train_0183,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:00:00Z,split_payment,BLOCK,,1
tx_train_0184,agent_travel_01,mandate_trav_01,intent_train_0184,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:02:00Z,split_payment,BLOCK,,1
tx_train_0185,agent_travel_01,mandate_trav_01,intent_train_0185,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:04:00Z,split_payment,BLOCK,,1
tx_train_0186,agent_travel_01,mandate_trav_01,intent_train_0186,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:06:00Z,split_payment,BLOCK,,1
tx_train_0187,agent_travel_01,mandate_trav_01,intent_train_0187,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:08:00Z,split_payment,BLOCK,,1
tx_train_0188,agent_travel_01,mandate_trav_01,intent_train_0188,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:10:00Z,split_payment,BLOCK,,1
tx_train_0189,agent_travel_01,mandate_trav_01,intent_train_0189,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:12:00Z,split_payment,BLOCK,,1
tx_train_0190,agent_travel_01,mandate_trav_01,intent_train_0190,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,18000.0,travel,Taj Hotels,2026-08-28T14:14:00Z,split_payment,BLOCK,,1
tx_train_0191,agent_grocery_01,mandate_groc_01,intent_train_0191,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:00:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0192,agent_grocery_01,mandate_groc_01,intent_train_0192,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:02:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0193,agent_grocery_01,mandate_groc_01,intent_train_0193,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:04:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0194,agent_grocery_01,mandate_groc_01,intent_train_0194,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:06:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0195,agent_grocery_01,mandate_groc_01,intent_train_0195,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:08:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0196,agent_grocery_01,mandate_groc_01,intent_train_0196,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:10:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0197,agent_grocery_01,mandate_groc_01,intent_train_0197,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:12:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0198,agent_grocery_01,mandate_groc_01,intent_train_0198,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,2500.0,groceries,Blinkit,2026-08-28T17:14:00Z,split_payment,BLOCK,sess_train_burst_019,1
tx_train_0199,agent_shopping_01,mandate_shop_01,intent_train_0199,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-29T08:00:00Z,split_payment,BLOCK,,1
tx_train_0200,agent_shopping_01,mandate_shop_01,intent_train_0200,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-29T08:02:00Z,split_payment,BLOCK,,1
tx_train_0201,agent_shopping_01,mandate_shop_01,intent_train_0201,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-29T08:04:00Z,split_payment,BLOCK,,1
tx_train_0202,agent_shopping_01,mandate_shop_01,intent_train_0202,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-29T08:06:00Z,split_payment,BLOCK,,1
tx_train_0203,agent_shopping_01,mandate_shop_01,intent_train_0203,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-29T08:08:00Z,split_payment,BLOCK,,1
tx_train_0204,agent_shopping_01,mandate_shop_01,intent_train_0204,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,20000.0,electronics,Amazon,2026-08-29T08:10:00Z,split_payment,BLOCK,,1
